train_min_idx,seconds,left_axle_speed,odo_speed,right_axle_speed
23,5,22.84503353,32.05268206,27.08160842
23,6,99.01924951,67.87464787,50.04970239
23,7,4.945493101,4.056942803,48.06563614
23,8,75.80293119,44.36436607,9.522933695
23,9,34.51271761,61.74072342,26.27942948
23,10,84.57024964,88.45217468,61.12441611
23,11,11.70927549,47.3527153,13.57177557
23,12,89.85481654,86.1247682,63.9005403
23,13,66.79282702,95.05803178,91.54574234
23,14,54.2220136,7.990809934,75.05488516
23,15,72.83844227,8.115139283,78.82360346
23,16,54.00297043,36.11805302,33.9619009
23,17,26.26424417,15.73044949,44.88504065
23,18,18.29361918,20.12838713,66.45511859
23,19,59.88770115,78.98653058,22.34826339
23,20,75.42006166,21.89540138,23.30126173
23,21,72.74779508,86.5960327,94.0067094
23,22,28.14500982,81.29344471,81.6034815
23,23,20.77206548,71.6855,39.20415376
23,24,0.429583142,53.06384362,2.856476392
23,25,5.525977094,11.23668696,91.77172981
23,26,13.2130789,44.42545798,24.70812772
23,27,29.69190426,42.16829398,22.91718166
23,28,63.10547994,63.01245249,46.1672103
23,29,2.001252777,54.30280591,4.698426601
23,30,40.31685132,22.91637487,40.85814163
23,31,30.8221221,33.07943007,8.818707553
23,32,80.9542236,56.08719973,19.33765475
23,33,86.54971817,85.66017457,87.05186314
23,34,34.99358024,59.27185041,52.06489518
23,35,75.09847394,75.36652183,75.70636613
23,36,91.22625551,26.55352346,57.86665397
23,37,57.99455734,0.841552805,15.3829223
23,38,78.84162123,10.29622303,37.11304068
23,39,67.81723235,71.93284269,19.05338989
23,40,54.90020188,62.94870515,74.10856615
23,41,93.81349845,49.90557612,38.98261796
23,42,22.84289561,46.28309801,27.02542578
23,43,37.95934242,19.92938874,40.30786439
23,44,82.75103023,16.847476,30.9751989
23,45,73.03512281,40.20617877,17.30393772
23,46,70.69535973,40.22935564,6.234389372
23,47,13.77864056,4.696432778,22.61661095
23,48,49.79792129,26.6586313,14.56919489
23,49,60.82577519,85.2190365,81.20301256
23,50,55.97182277,95.94490135,57.64654933
23,51,66.55496832,2.27433106,87.91280573
23,52,49.39771471,58.87384424,54.40730722
23,53,50.81928206,5.637204401,37.54570409
23,54,44.66354958,0.83748673,72.35027794
23,55,73.18316063,18.12409853,52.9178555
23,56,44.94833646,17.42033568,23.41038852
23,57,31.70554005,80.45806871,26.19235721
23,58,70.20582955,34.99125515,8.353965729
23,59,21.05357554,46.14640776,57.97125668
24,0,19.0712656,95.34328284,37.69338711
24,1,38.49222714,80.50408002,61.94473243
24,2,53.29266709,17.48040438,59.26223507
24,3,6.483342471,50.67211731,98.90977139
24,4,43.0774163,37.88129682,67.0212596
24,5,54.53312416,44.58620613,41.85101765
24,6,98.85905176,58.19607981,3.620101026
24,7,61.27414951,74.46125678,95.79028762
24,8,73.16154969,59.4132833,17.24587976
24,9,64.87029895,95.18647028,39.2048841
24,10,12.78978619,83.84718091,23.83261927
24,11,43.10466479,49.90975694,32.26174668
24,12,2.673722868,24.52416576,66.60967867
24,13,33.77033003,17.16630489,14.01530596
24,14,61.27363715,39.33176083,58.29462776
24,15,94.93872174,64.31613011,74.43404891
24,16,49.16331142,79.814111,21.03235987
24,17,1.362334279,63.0321887,50.22004392
24,18,51.04906961,36.73677859,7.41093817
24,19,9.713844438,16.13295895,12.54644524
24,20,14.68879108,7.603152087,97.36865314
24,21,1.613697493,32.98173572,50.68619117
24,22,78.24926847,82.06394676,61.65671871
24,23,83.98969838,94.14261414,27.86570796
24,24,93.58261575,73.41028317,25.86901882
24,25,81.54763168,27.7603796,28.87049554
24,26,13.73710367,31.21680365,90.19060749
24,27,6.839338443,55.25094836,4.076765277
24,28,85.05321938,24.12788613,93.80020675
24,29,36.95507567,67.41020727,31.84408059
24,30,54.38646481,15.47393662,29.36141399
24,31,95.41841174,58.76895235,83.64416339
24,32,3.199102926,89.92982571,80.25162788
24,33,23.59752049,68.04126594,53.7622783
24,34,89.41881289,20.42155735,55.1046851
24,35,18.17122338,81.88802335,1.63586026
24,36,50.51366853,16.13658784,55.14290485
24,37,33.12112121,64.61284705,68.16458817
24,38,73.55022852,82.64658706,68.40741904
24,39,96.32519258,99.36628824,41.58598813
24,40,33.35205978,57.99499094,51.0091192
24,41,76.43562238,65.87471854,28.74460427
24,42,67.59781167,3.283169368,60.55820949
24,43,95.55468305,22.87165469,29.79977216
24,44,37.29960624,50.00641913,78.13846986
24,45,83.69157056,4.816939586,20.73422771
24,46,46.44325009,82.01954853,58.9736304
24,47,76.25869065,96.87891383,86.57755116
24,48,76.15775952,89.89189442,75.92850468
24,49,99.66570871,12.08889968,7.451192668
24,50,39.74993483,98.72397087,77.41852158
24,51,59.52392509,23.4861632,76.04684537
24,52,6.445455475,70.92382895,6.013699911
24,53,12.42249652,93.27215394,93.14422276
24,54,16.49388751,14.93738921,84.24535397
24,55,83.64568968,48.27784687,36.9327406
24,56,91.83061127,74.02611404,63.68101046
24,57,70.0754357,57.22474651,6.399992986
24,58,1.89703668,14.26350306,60.86731094
24,59,64.33656682,12.04518762,37.14879503
25,0,72.81052827,77.36578158,34.23845039
25,1,36.26394032,90.43770479,45.08017759
25,2,70.49730838,33.90909623,19.90252414
25,3,27.09905015,59.56547105,59.09817991
25,4,85.79450943,30.75386768,57.46778903
25,5,53.37409514,23.39038859,28.03021205
25,6,0.219609599,91.06754434,57.27375946
25,7,38.13087479,26.99285036,51.05520188
25,8,58.83469819,88.61536676,36.53001076
25,9,94.53322653,24.14008665,40.85772098
25,10,85.28575812,80.8400811,64.385302
25,11,8.089436718,80.05222419,33.76626892
25,12,44.09087225,20.5802525,8.55988798
25,13,27.42744564,39.27343209,95.6626611
25,14,4.98536798,82.34660452,86.4372929
25,15,44.28424038,59.08381018,60.52966056
25,16,30.73617164,42.97165466,80.20227363
25,17,17.98656214,95.80638363,13.50944622
25,18,68.19887594,33.93366542,45.31052473
25,19,51.91432432,5.545493874,75.20333803
25,20,9.860954764,58.66724467,36.13196075
25,21,81.20875191,79.00173576,99.48391959
25,22,64.99265182,92.74911097,96.60975696
25,23,47.69675365,22.42411913,62.8832188
25,24,28.84945969,41.31076568,19.59551216
25,25,58.57289009,79.22114744,44.36019343
25,26,74.3096885,5.636652102,73.92864646
25,27,39.66993397,47.13245383,53.68413462
25,28,40.0437564,2.783233903,0.331696937
25,29,27.62188,9.464050629,20.00541055
25,30,8.725578105,98.03604058,12.03607479
25,31,12.62383982,77.06572899,93.66086903
25,32,21.41006162,65.26802874,35.5846755
25,33,91.95287261,39.426759,5.681793142
25,34,73.82430579,67.2644559,62.38257007
25,35,53.30110207,51.88227568,83.37036555
25,36,90.80954192,82.8775478,36.69855731
25,37,48.14029018,93.08676564,11.20017397
25,38,37.52414702,78.98044481,75.25268635
25,39,9.138874469,64.75226861,21.31549636
25,40,32.06576613,43.42105783,70.14311542
25,41,29.69050447,66.3740954,1.919024304
25,42,79.78463946,14.9324634,37.45439594
25,43,26.14717143,35.15982439,82.527605
25,44,78.937923,48.61009233,66.81565983
25,45,50.14815759,41.44946837,81.91599935
25,46,70.30057063,78.39871601,37.67617597
25,47,50.95271681,66.47505508,72.94264221
25,48,73.56840353,47.86486381,42.19305247
25,49,88.44666636,0.434460821,65.43056709
25,50,29.82966666,43.38423646,71.60399211
25,51,27.46345497,87.6425406,99.81408088
25,52,57.489443,67.79977811,31.57672163
25,53,3.360862481,88.31610242,56.63244404
25,54,67.057384,85.65554625,12.23692095
25,55,86.97233805,2.576984831,93.24264243
25,56,82.65820094,0.768090872,90.82572416
25,57,8.522276683,19.56226039,12.28815584
25,58,97.48056055,13.70044874,4.551233234
25,59,86.59365618,76.34432918,90.34825493
26,0,23.55978033,90.44438255,24.13806497
26,1,57.81902518,44.23940505,34.08629017
26,2,39.34452431,20.25005569,43.81066616
26,3,27.82209488,48.36013847,10.99688317
26,4,8.353170342,42.98641885,29.09452637
26,5,36.89180588,38.33066808,9.612848353
26,6,26.18626954,66.88162298,37.49578274
26,7,15.61889518,62.08079284,34.99828795
26,8,3.594865985,69.48631325,41.6020446
26,9,93.92447617,63.71500259,27.30244097
26,10,10.43508364,97.14784581,85.22155223
26,11,98.58610424,21.19598006,17.81773495
26,12,80.2508366,49.08937839,0.419082026
26,13,27.96723127,96.903747,78.40897396
26,14,73.26822174,7.830304518,63.89465664
26,15,33.09786145,30.4423472,94.61772961
26,16,76.32519282,83.61133962,97.34309632
26,17,73.44446073,22.34533702,81.63639756
26,18,90.66613433,20.91253041,1.219319434
26,19,67.47343514,80.25528497,22.38041362
26,20,49.67269416,81.61013231,99.67414665
26,21,28.88032915,69.92145961,73.67453227
26,22,88.13256867,19.98108755,47.0889388
26,23,95.19398812,6.557694236,52.57496825
26,24,66.96327081,98.76365561,16.95407107
26,25,65.85010804,20.31109938,40.35994888
26,26,28.16502073,48.06653359,41.5399816
26,27,73.8355662,49.854398,50.63888988
26,28,41.20275688,10.66004653,76.5134652
26,29,1.109299871,71.48688223,6.780838911
26,30,68.96058412,51.50394888,68.50119988
26,31,29.66354111,90.2069502,57.11451178
26,32,84.37307187,23.87799792,10.02459203
26,33,98.44639623,69.24642182,0.054618463
26,34,83.76102093,73.05771582,46.56327429
26,35,95.4886508,93.1031333,65.64211252
26,36,89.78271167,29.13808759,6.6140713
26,37,91.9167871,63.02134213,13.23837603
26,38,82.49322532,32.89568599,66.13808269
26,39,11.4004448,32.08092283,58.13299052
26,40,2.431909836,34.56000927,74.66896767
26,41,93.46722518,29.38715041,6.254998625
26,42,94.03008396,72.85141849,31.63749504
26,43,22.69536865,95.46622559,20.29746404
26,44,77.28447239,58.93059064,33.22163964
26,45,60.03303286,3.978576395,98.53659201
26,46,73.16395865,54.44474355,55.70010674
26,47,13.91885752,49.69078877,83.99287852
26,48,9.589107149,32.59279428,87.37826674
26,49,44.72837556,65.16033012,46.71789221
26,50,3.126917683,21.97019297,97.22446793
26,51,7.644377152,85.5003009,1.341952234
26,52,17.0167523,25.84310456,64.34207384
26,53,34.0230194,82.35089256,58.04348795
26,54,43.55057281,63.62534128,25.99201261
26,55,16.36094519,20.89457874,86.26521682
26,56,52.33905329,47.5074877,92.15331375
26,57,61.6598678,93.88653251,53.59091779
26,58,2.954975893,75.71911636,17.49959578
26,59,33.59102967,67.81144748,39.06793384
27,0,8.616927056,53.1907741,90.12211048
27,1,54.72369091,30.10470667,53.38684415
27,2,63.64586858,7.856187882,36.06059878
27,3,76.68023442,25.64950717,70.95796546
27,4,7.121861843,89.09037325,72.89050686
27,5,6.222059398,47.65145154,42.10418786
27,6,33.24819552,85.24342252,6.676591913
27,7,49.14021479,18.92753672,95.34060699
27,8,3.46116949,27.50414574,91.20738594
27,9,18.8400362,26.2726605,43.29866581
27,10,39.13252383,90.10378338,31.99543444
27,11,80.87681479,66.98519253,28.94125539
27,12,84.14913575,86.22361396,94.69629884
27,13,13.95562046,94.04835694,48.95908494
27,14,54.62862216,19.77014468,16.63574645
27,15,96.25120307,80.40751551,61.16518776
27,16,15.66960969,31.46615574,60.36702444
27,17,83.68369273,96.12818193,54.49130659
27,18,96.2282564,61.62922352,6.816755668
27,19,75.29629011,79.09225813,43.66323308
27,20,49.53907127,89.09234089,45.99074337
27,21,27.49260262,73.92005254,44.45207778
27,22,97.76651086,25.59489699,73.98748736
27,23,8.656014103,80.14543582,67.99316458
27,24,47.06723669,49.10794005,19.52388111
27,25,90.67269457,48.23986586,42.22989851
27,26,71.4757184,50.69908303,92.67812021
27,27,68.80835589,9.997619916,99.02689331
27,28,56.32887189,81.6602315,22.77720387
27,29,10.24210714,88.72629746,16.87740178
27,30,5.416293888,46.22055799,63.48829797
27,31,61.09973347,40.11514238,71.15238954
27,32,24.9902128,66.47412242,2.487864093
27,33,66.7575689,1.819533681,10.19184948
27,34,85.63160397,86.36813169,24.24423516
27,35,10.22700112,29.98375817,48.08525983
27,36,3.621578795,18.37600801,16.80653748
27,37,51.81374434,25.32869251,52.49777602
27,38,55.80475848,60.16802292,14.51580628
27,39,20.84157449,86.44618842,4.375167191
27,40,80.8626363,54.87876755,23.31401445
27,41,55.59328981,30.12032343,65.71075033
27,42,57.19015145,20.0537055,76.83796416
27,43,47.40636112,97.34677133,68.87190638
27,44,83.28428466,19.35144662,64.13914348
27,45,71.82720115,37.141292,29.41968206
27,46,50.10427354,21.04563243,16.76718569
27,47,86.04931092,19.19504697,94.45330702
27,48,13.61727319,49.79117914,63.41607301
27,49,31.08299918,41.14141616,92.81775802
27,50,65.9622162,71.27062949,22.11907781
27,51,80.94572406,68.73968504,82.15843433
27,52,12.43407943,12.44509628,35.42739487
27,53,82.72527362,71.81629056,50.45918188
27,54,94.14410616,12.25943972,91.24043486
27,55,35.83831031,26.56098654,2.711403581
27,56,90.24768082,96.65140585,99.21732374
27,57,28.57750951,53.52977855,25.89158932
27,58,87.52191816,18.50980612,98.24493199
27,59,3.411673372,60.03797917,75.85013258
28,0,21.08664971,81.11070415,33.37495114
28,1,52.23072788,58.77059813,69.58150208
28,2,73.63609075,31.93160183,72.39856855
28,3,94.24499938,76.99568904,28.90690546
28,4,29.7281307,86.29686319,4.561720713
28,5,25.39139245,8.613651204,32.85212838
28,6,49.50643511,29.78471091,15.65791084
28,7,12.61690666,9.678387584,43.2560432
28,8,22.22424732,67.91281756,22.67891968
28,9,94.92221944,88.02953931,63.14622483
28,10,70.56797404,63.98329194,54.30935475
28,11,88.54273526,31.83802074,52.38798939
28,12,78.00688887,77.31835519,64.15671077
28,13,88.83186919,46.38758426,2.713256337
28,14,82.97755666,72.163264,81.49230702
28,15,91.28102821,30.51961907,90.3522368
28,16,64.11891501,70.61262859,99.87006041
28,17,33.77184142,10.48299185,20.49728978
28,18,47.21319836,47.88498268,70.53136156
28,19,65.94765353,44.96950596,4.122209641
28,20,48.94624613,37.079621,92.04218582
28,21,87.68758468,34.42990773,33.76720014
28,22,99.02290713,63.0960662,6.072758617
28,23,86.55572737,88.79238032,51.15569044
28,24,31.20137531,23.5214579,49.77402066
28,25,32.05289912,39.95262434,42.61781271
28,26,8.128092661,72.19179796,30.33626602
28,27,65.46977597,71.95439206,15.10461525
28,28,38.25527516,88.26353812,77.95568586
28,29,90.41787521,94.70494599,97.80767495
28,30,8.424851827,45.91890767,80.81489061
28,31,15.11988835,5.912637096,68.94298239
28,32,38.70070535,81.82436735,81.11898021
28,33,14.72193815,73.5970393,48.62037221
28,34,35.81267963,18.27339138,77.45842401
28,35,0.109231387,5.40560946,17.05239156
28,36,16.28531027,11.97074389,65.36653891
28,37,2.443546718,82.29004061,37.09402245
28,38,37.50032753,75.23039896,56.2731491
28,39,42.11243248,55.42580309,98.9846343
28,40,89.55284006,80.86717879,46.34448147
28,41,13.96139994,16.61164457,86.32102311
28,42,30.32299189,63.36416443,24.73080911
28,43,60.08145389,60.39958128,66.6034324
28,44,51.95819834,41.03382791,38.62944877
28,45,40.40426895,38.14130987,83.93561039
28,46,23.05958814,35.84861626,4.601576868
28,47,52.31910509,81.08779514,82.08947105
28,48,73.94200676,15.70056636,37.23269279
28,49,22.43465192,49.11619249,53.58153794
28,50,23.52386743,23.62978776,44.25529256
28,51,48.25912467,24.06052723,24.58948406
28,52,73.37162433,40.10437339,25.88371044
28,53,82.6217134,61.83973182,49.54429111
28,54,2.535245706,77.89682514,20.76327564
28,55,31.80316674,6.922597881,50.72262803
28,56,3.719549819,18.29806609,71.51053849
28,57,9.761704978,84.45476383,5.539655854
28,58,85.07728915,36.59086871,32.95303461
28,59,4.280657295,0.236602525,4.463976925
29,0,46.75547346,42.20982699,82.49654012
29,1,13.67613493,76.58152615,88.69323289
29,2,99.07895429,39.37247947,16.36362592
29,3,87.85339854,79.08222239,48.8762069
29,4,9.179547161,99.77296443,74.71992917
29,5,30.40777156,86.89020568,93.31591933
29,6,13.78691544,18.10144491,5.070750676
29,7,14.27614568,66.28937593,14.90671276
29,8,51.67005371,11.96012893,64.96244511
29,9,22.17143322,36.28322102,15.77475858
29,10,24.8699357,96.3127752,41.82439083
29,11,23.41105835,97.11996681,3.693752271
29,12,8.237719217,39.46852173,82.61960165
29,13,78.00445317,33.97987941,82.8223612
29,14,59.87862313,28.10915534,97.47571277
29,15,13.39799332,33.26073531,33.49587277
29,16,9.10092139,25.71095618,98.91209719
29,17,92.89315377,82.21825247,73.83037535
29,18,94.64434498,17.03152685,87.99152502
29,19,7.960478299,30.56540555,65.82513534
29,20,82.52531551,34.81283752,25.87300865
29,21,64.19858676,39.87394676,5.730680391
29,22,38.63283762,73.29159896,62.61926856
29,23,42.49788204,9.789029856,68.19841514
29,24,14.56853847,4.116188838,28.25136697
29,25,88.15130026,48.97904055,39.40516
29,26,48.46241702,20.17391595,74.22505219
29,27,77.75905212,51.50964127,22.32216959
29,28,28.77863897,40.36489847,29.67858793
29,29,4.71679448,26.18684915,59.33843299
29,30,43.65661552,78.64595022,26.09551682
29,31,99.76764513,82.98917753,48.63270293
29,32,33.58817766,88.1325703,90.28627246
29,33,19.25548656,66.93873199,20.87225289
29,34,5.104986323,25.24102368,55.93608354
29,35,27.18128995,54.00863777,48.25906655
29,36,54.14631002,95.07318432,60.37415984
29,37,62.41023537,36.5427088,98.69738495
29,38,62.25780927,37.50313485,95.50444698
29,39,1.194184069,49.80299723,61.67624484
29,40,23.51352159,25.90583512,80.39496338
29,41,80.86793488,49.7585859,54.11035083
29,42,21.71813438,93.48950449,29.07839982
29,43,39.60653617,26.44776586,34.84365612
29,44,76.15353613,5.333729303,2.993469188
29,45,83.58066828,62.66524126,75.76831519
29,46,74.16871596,83.34464546,9.464517641
29,47,47.02462147,45.02200721,77.14118863
29,48,0.708126896,30.27595625,26.61272445
29,49,82.01374746,90.17983595,7.272049228
29,50,82.61423374,85.25119426,68.33197389
29,51,12.68744114,19.08047799,36.93687492
29,52,41.93481724,8.057580711,15.8005068
29,53,27.08478859,18.0500903,84.78522828
29,54,90.5757608,18.82952591,63.18145033
29,55,81.47270502,64.5522681,32.6152142
29,56,7.338535806,99.41866052,93.99857157
29,57,47.1567528,28.23008626,36.80620947
29,58,13.62756725,6.348041722,81.85228346
29,59,74.73377938,26.46252379,39.75895416
30,0,51.85531404,47.4372377,26.5695772
30,1,82.61225022,79.93601343,57.73533049
30,2,76.23715034,28.26500282,64.00277835
30,3,85.05716032,95.54268729,6.453272963
30,4,28.73049941,93.32498104,73.45419783
30,5,4.212799273,11.52082476,79.15971075
30,6,4.941504479,23.50881313,88.85959143
30,7,63.12170007,44.99532224,4.403129151
30,8,74.43429493,41.39191466,89.24239333
30,9,32.92868149,56.71185624,0.394168045
30,10,95.86593787,62.5631494,74.58502042
30,11,45.75838563,65.24026917,30.68861084
30,12,33.72758868,67.63131805,9.716271835
30,13,30.65830537,36.71050698,28.72481472
30,14,97.57222593,67.37937142,58.50446351
30,15,66.41326588,53.61497501,68.79730926
30,16,57.43633245,40.2647067,41.63159036
30,17,91.73896305,84.75671396,96.51006517
30,18,80.68814251,1.298688909,31.77523043
30,19,14.89516448,8.722952146,68.9466867
30,20,89.48234103,51.27299999,83.7842502
30,21,83.92359966,50.54750667,92.58162296
30,22,77.85834906,93.75352364,80.44565567
30,23,61.26424987,7.165898395,1.751317189
30,24,67.22542041,93.89659396,72.95283737
30,25,94.02721329,44.20395855,81.72688366
30,26,34.17501864,49.94166394,51.64120133
30,27,18.18404338,67.953761,36.72746784
30,28,20.65703173,47.97263932,39.91859411
30,29,76.93826792,12.32543056,23.95458509
30,30,95.89992716,25.67655914,29.26260174
30,31,13.48615358,6.466847954,5.589922827
30,32,72.30830617,69.02754966,15.58510501
30,33,62.10260529,66.52652423,10.23890556
30,34,9.928196933,37.53812861,9.396819496
30,35,10.98897978,18.27052672,81.3436999
30,36,55.87539086,5.513667392,24.42296745
30,37,50.14201041,85.83435475,87.29450468
30,38,29.09982589,50.68842602,13.45238408
30,39,25.09385123,51.0681297,40.74950158
30,40,4.369510351,85.82648991,96.41715054
30,41,51.94487387,78.53324433,80.61190051
30,42,54.54979606,87.93265239,71.15686147
30,43,84.77033505,70.78839311,48.6171525
30,44,38.32136199,93.1036585,6.999634239
30,45,67.35630582,75.46658845,52.76983649
30,46,84.86349238,48.30143029,18.02735702
30,47,49.16729176,56.4300326,62.61104721
30,48,46.37283613,47.0106757,61.35836748
30,49,35.07794914,9.473026503,2.085744638
30,50,7.26296458,69.8153495,47.635898
30,51,8.450298462,86.41818855,26.56441155
30,52,33.04441735,83.9874864,95.1815299
30,53,33.99720952,44.83005016,72.91813264
30,54,95.80083798,75.94291319,41.68081929
30,55,84.20581236,71.37403164,20.99763186
30,56,87.70370137,19.57310829,46.57369014
30,57,45.58443563,85.73995404,36.99573586
30,58,48.03376472,68.37378073,8.040441529
30,59,70.28373733,91.60283109,13.5606885
31,0,16.21205677,41.29551909,62.90959146
31,1,79.7336925,84.0966909,87.37271763
31,2,18.80129678,48.14486566,15.08198681
31,3,81.34010386,98.63440307,74.45089134
31,4,96.76989331,85.259761,70.87629045
31,5,54.63247846,58.32911283,43.04369659
31,6,49.17591272,50.57040073,18.60452196
31,7,93.2605086,28.7824743,77.87138333
31,8,12.63810389,16.88685913,57.67263139
31,9,50.99558295,82.85102692,46.54213109
31,10,16.92473483,26.46708585,74.80017131
31,11,65.57846971,60.18893649,7.136422155
31,12,83.28085919,10.4918264,25.06534637
31,13,89.67720453,6.210576985,85.92918102
31,14,70.28181101,39.68808914,83.63095998
31,15,13.15382194,71.12032132,82.78634002
31,16,74.05016949,69.58496464,69.22633171
31,17,84.63377649,77.00868715,53.95416523
31,18,20.61165859,65.93611308,80.09630064
31,19,81.80727932,0.386950106,0.499863935
31,20,46.55801658,92.94286389,39.50265416
31,21,65.73806408,73.8775058,88.73358786
31,22,30.62655051,25.34476538,72.39986654
31,23,39.23962894,42.71711229,26.37175138
31,24,26.03159429,1.722519765,87.14346083
31,25,44.98893108,86.96627953,75.3024289
31,26,54.57128854,50.23340851,16.49393233
31,27,33.21556005,59.45376972,56.92477764
31,28,58.30986064,61.95806119,57.64450895
31,29,21.11737517,72.64721727,81.92458474
31,30,40.90695818,42.99283355,71.01203981
31,31,6.597967888,3.686714444,92.79795818
31,32,84.34652165,47.55309297,30.92500926
31,33,47.3927364,76.61932169,83.63067861
31,34,60.26097466,17.07784429,43.88338742
31,35,12.78565611,30.08587454,61.34831066
31,36,66.50683386,88.39851358,67.52724063
31,37,48.01088,75.22576549,30.83363263
31,38,91.24011186,58.21718699,51.61189234
31,39,47.17649655,76.11784652,88.19938451
31,40,59.5632253,68.17084138,47.84647778
31,41,49.40706906,72.00670895,48.7464721
31,42,17.4793924,3.977914733,91.67569092
31,43,61.40340014,60.7306747,17.51599526
31,44,7.411718397,40.18931356,67.37770598
31,45,62.85652022,62.41346024,5.455689031
31,46,68.08779423,67.34530945,11.1154079
31,47,86.32692146,48.57181036,18.8351362
31,48,93.64325386,53.44848646,20.43058589
31,49,70.300661,77.04190417,3.212609081
31,50,19.54068675,58.56646873,71.36169701
31,51,97.42164037,96.25822736,25.01284694
31,52,12.13664186,41.38774843,60.2336979
31,53,69.36852703,52.16146178,92.99030837
31,54,60.48820626,8.195923707,99.65248043
31,55,73.57335954,46.24778862,68.60136837
31,56,51.43721562,25.42065325,25.09075115
31,57,56.18715486,58.62676019,92.03416149
31,58,10.39012047,93.81629319,34.76272096
31,59,90.20288662,35.57182648,35.82300954
32,0,25.12421564,34.34476662,64.21699233
32,1,83.9902147,10.23645908,42.25573232
32,2,24.63221997,94.29427764,16.38131369
32,3,75.41603043,51.32420511,11.65851227
32,4,26.06636075,98.06347688,81.064452
32,5,74.21097713,74.11619091,6.321721271
32,6,28.63725278,83.9166407,48.01143484
32,7,38.42982421,81.85438621,74.28540878
32,8,22.89480738,58.34795135,85.13302482
32,9,28.07212734,82.46109557,91.79119564
32,10,84.06606334,89.86497049,5.486778656
32,11,76.28421946,23.57241279,29.09549969
32,12,21.23774337,52.08425823,5.699464509
32,13,3.405610325,61.95338358,79.83976083
32,14,91.13141351,48.54027223,79.46480647
32,15,36.43909876,51.97188069,16.54065167
32,16,64.19138502,83.20651443,1.532780644
32,17,51.33146838,6.62237085,57.05083999
32,18,18.83212612,19.93016507,0.570323784
32,19,53.49673674,7.296265043,27.540279
32,20,12.79367129,8.544746032,23.95596844
32,21,60.06752904,1.740227114,42.44017398
32,22,4.773262522,47.66245703,91.42636333
32,23,55.01783285,98.07112561,31.24276844
32,24,32.41826926,84.15472877,34.60013449
32,25,18.93364833,12.95683444,72.9321963
32,26,85.05837495,59.15270294,65.27730168
32,27,21.94366129,68.58703599,92.29917751
32,28,22.15632474,3.149235738,80.3378378
32,29,15.50863046,10.21976473,29.05055661
32,30,2.443833708,86.13381258,92.41912635
32,31,30.00222919,45.4962863,69.76851403
32,32,12.88713176,28.96444236,24.26697694
32,33,32.65919037,9.108406882,0.267397944
32,34,62.61425618,3.839611452,47.53475709
32,35,20.87931592,65.62371801,47.50280746
32,36,35.61258017,46.72890762,19.71683037
32,37,50.53592918,41.74388735,48.23080665
32,38,94.15414719,61.97463788,14.0308879
32,39,38.76767451,22.94708541,32.47687344
32,40,63.36335667,74.215759,38.55262667
32,41,75.30278349,38.10357498,95.81890122
32,42,11.87207016,64.98752962,34.77853664
32,43,26.71430871,53.49281804,57.34672567
32,44,53.16071238,49.36708755,25.89844977
32,45,27.8698491,54.79949868,8.92938746
32,46,62.64875244,55.70572459,45.02389025
32,47,43.90385042,24.23100336,20.16571643
32,48,22.4087905,56.76037115,44.0364906
32,49,8.293998678,55.24865173,99.03321581
32,50,8.574215628,35.31486731,41.30348639
32,51,46.32362102,48.01842693,84.19105769
32,52,49.81580306,86.19805321,7.502995505
32,53,55.23822568,64.84520059,3.998045429
32,54,21.36812333,25.55917497,97.66424548
32,55,14.78030507,98.95198305,24.04070195
32,56,81.16961472,53.76843749,60.23617291
32,57,59.6402831,42.213307,49.49368567
32,58,60.61116932,92.26682545,53.11418941
32,59,79.85367351,76.85658105,34.06414752
33,0,75.21573829,50.57753366,8.142297093
33,1,69.512311,0.545154076,13.05991475
33,2,77.655074,65.92508893,44.89194763
33,3,17.08236437,95.02339348,82.28961296
33,4,29.21374695,22.75920347,15.89650739
33,5,54.60262104,21.114368,64.23543607
33,6,95.66851087,0.387931888,27.96072326
33,7,47.6293539,81.44030528,36.53055642
33,8,25.01170212,61.73229385,21.53686329
33,9,41.90657378,36.2499082,25.62339278
33,10,36.19299669,34.21979708,1.044314426
33,11,98.55813536,53.29663069,11.20540971
33,12,60.16748477,69.08487777,83.75255707
33,13,95.27425642,14.09126648,96.41210316
33,14,47.73392549,72.55159115,48.76799846
33,15,24.10806658,91.93110836,77.65871074
33,16,56.19453076,66.21290108,79.65666625
33,17,63.69943683,62.67269563,4.126768283
33,18,79.06617696,62.93850883,97.90721563
33,19,93.69832706,6.256974477,90.95267595
33,20,10.96024127,55.80522503,24.59441608
33,21,20.6966519,60.37813782,58.58537148
33,22,28.75617655,35.83030827,49.64306234
33,23,88.11198262,9.906644804,51.04540479
33,24,11.54546492,63.41525835,9.100448728
33,25,67.97246349,61.62328743,83.77291124
33,26,71.43794237,34.40000732,63.52878855
33,27,8.478912295,43.96895637,0.967759438
33,28,3.497018012,29.87693154,56.71609736
33,29,60.43603054,81.60155667,47.98174651
33,30,99.33580936,87.82946896,32.37866242
33,31,69.20008306,67.8580916,14.16911063
33,32,32.65267903,39.34450378,88.56597471
33,33,35.80673293,92.79940687,83.86562625
33,34,55.57735667,56.28924893,41.96950796
33,35,5.249864749,84.6151037,64.53308045
33,36,75.17744162,75.1973193,24.82485913
33,37,89.83450453,10.64551288,72.47007439
33,38,20.54053648,41.18068433,68.79214258
33,39,21.30629814,46.91869943,0.784702188
33,40,77.79499945,60.38230929,69.74234338
